Mixin,Field name,ORIG Field name,Data type,Precision,Multiple,Description,Internal field name,ORIG Internal field name,defaultValue,defaultLanguage,indexInId,indexInParents,queryNames,isInstanciable,isStorage,isDefinition,Has Mixins,Inherits,fieldAndMixins,isHistorizable,isContributable,documentation,maxScan,storageModel,importDefaultOnly,importAutolinkedOnly,useIdForParent,evalAsJs,dontEncodeIdInUri,jsFunctionToEval,isInRefMixin,useIdForRefMixin,useParentForRefMixin,specificToCountryLanguage,queryLimit,aliasedStorageNames,readonly,queryBeforeCreate
orgpues:OrgPública_0,org:displayName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgpues:OrgPública_0,org:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.v,,String,,,,orgpues:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.0.v,,String,,,,orgpues:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.1.v,,String,,,,orgpues:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.2.v,,String,,,,orgpues:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.3.v,,String,,,,orgpues:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayName.4.v,,String,,,,orgpues:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName,,i18n,,,"A recognized name, other than the legal name such as acronym, ",,,,es,,,orgaltname,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpues:OrgPública_0,org:altName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.v,,String,,,,orgpues:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.0.v,,String,,,,orgpues:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.1.v,,String,,,,orgpues:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.2.v,,String,,,,orgpues:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.3.v,,String,,,,orgpues:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:altName.4.v,,String,,,,orgpues:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgpues:OrgPública_0,org:displayAltName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.v,,String,,,,orgpues:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.0.v,,String,,,,orgpues:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.1.v,,String,,,,orgpues:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.2.v,,String,,,,orgpues:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.3.v,,String,,,,orgpues:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:displayAltName.4.v,,String,,,,orgpues:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:country,,geoco:Country_0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpues:OrgPública_0,orgpu:jurisdiction,,geo:Area_0,,,"The country where the organization is located for private organizations, or the scope of action for public organizations (the city for city hall …)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:regNumber,,String,,,Registration number in the juridisdiction ,orgpues:vatNumber,,,,1,,regnumber,,,,,,,,,,,,,,,,,,,,,,100,"org:vatNumber,org:regNumber",,
orgpues:OrgPública_0,orgpu:officialId,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:sector,,String,,,"Possible values = « Public » or « Private », and « Public » is for public authorities only",,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpues:OrgPública_0,org:type,,String,,,"Legal form of the organization such ""SA"", ""PLC"", ""LLC"", ""GmbH"". ""Association"" , ""NGO"", Ideally linked to the jurisdiction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:status,,String,,,"""Normal Activity"", ""Insolvent"", ""Bankrupt"", ""In Receivership"" … Should be a finite list but not found",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:activity,,orgact:Activity_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:fullAddress,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:streetAndNumber,,String,,,,orgpues:street&Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:supField,,String,,,,orgpues:supAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:adminUnit,,geon3:Nuts3_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:postCode,,String,,,,orgpues:postCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:postName,,geoci:City_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,adrpost:POBox,,String,,,,orgpues:POBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:latitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:longitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:email,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:phoneNumber,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:webSite,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpues:OrgPública_0,org:source,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName,,i18n,,,"The legal name of the business, i18n to forecast",,,,es,,,"orgaltname,regnumber",,false,,orgpr:PrivateOrg_0,,,false,,,,,,,,,,,,,,ES,100,,,
orgpres:OrgPrivada_0,org:legalName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.v,,String,,,,orgpres:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.0.v,,String,,,,orgpres:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.1.v,,String,,,,orgpres:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.2.v,,String,,,,orgpres:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.3.v,,String,,,,orgpres:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:legalName.4.v,,String,,,,orgpres:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgpres:OrgPrivada_0,org:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.v,,String,,,,orgpres:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.0.v,,String,,,,orgpres:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.1.v,,String,,,,orgpres:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.2.v,,String,,,,orgpres:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.3.v,,String,,,,orgpres:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayName.4.v,,String,,,,orgpres:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName,,i18n,,,"A recognized name, other than the legal name such as acronym, ",,,,es,,,orgaltname,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpres:OrgPrivada_0,org:altName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.v,,String,,,,orgpres:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.0.v,,String,,,,orgpres:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.1.v,,String,,,,orgpres:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.2.v,,String,,,,orgpres:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.3.v,,String,,,,orgpres:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:altName.4.v,,String,,,,orgpres:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgpres:OrgPrivada_0,org:displayAltName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.v,,String,,,,orgpres:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.0.v,,String,,,,orgpres:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.1.v,,String,,,,orgpres:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.2.v,,String,,,,orgpres:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.3.v,,String,,,,orgpres:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:displayAltName.4.v,,String,,,,orgpres:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:country,,geoco:Country_0,,,"The country where the organization is located for private organizations, or the scope of action for public organizations (the city for city hall …)",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpres:OrgPrivada_0,org:regNumber,,String,,,Registration number in the juridisdiction ,orgpres:vatNumber,,,,1,,regnumber,,,,,,,,,,,,,,,,,,,,,,100,"org:vatNumber,org:regNumber",,
orgpres:OrgPrivada_0,org:sector,,String,,,"Possible values = « Public » or « Private », and « Public » is for public authorities only",,,Private,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpres:OrgPrivada_0,org:type,,String,,,"Legal form of the organization such ""SA"", ""PLC"", ""LLC"", ""GmbH"". ""Association"" , ""NGO"", Ideally linked to the jurisdiction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:status,,String,,,"""Normal Activity"", ""Insolvent"", ""Bankrupt"", ""In Receivership"" … Should be a finite list but not found",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:activity,,orgact:Activity_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:fullAddress,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:streetAndNumber,,String,,,,orgpres:street&Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:supField,,String,,,,orgpres:supAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:adminUnit,,geon3:Nuts3_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:postCode,,String,,,,orgpres:postCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:postName,,geoci:City_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,adrpost:POBox,,String,,,,orgpres:POBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:latitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:longitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:email,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:phoneNumber,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:webSite,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpres:OrgPrivada_0,org:source,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:fullAddress,,String,,,,,,,,,,,false,false,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:streetAndNumber,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:supField,,String,,,"Additional field, for complex addresses taht require two lines written",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:adminUnit,,geon:Nuts_0,,,"The region of the address, usually a county, state, Province or other such area that typically encompasses several localities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:postCode,,String,,,"The post code, a.k.a. postal code, ZIP code, etc. For special delivery, the postal code can differ from the generic postal code of the postal division (city)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:postName,,addrpostci:PostalCity_0,,,"The key postal division of the address, usually the city or district. (=locality in Vcard ontology)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:POBox,,String,,,Field for special delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:cedex,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrpost:Postal_0,adrpost:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpost:fullAddress,,String,,,,,,,fr,,,,false,false,,adrpost:Postal_0,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpost:streetAndNumber,,String,,,Recommandation : use a dash to be splited into several lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,,,,
//adrpostfr:Postale_0,adrpost:supField,,String,,,"Additional field, for complex addresses taht require two lines written",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpost:postCode,,String,,,Name of the City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpost:postName,,geoci:City_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpost:POBox,,String,,,"Postal code including Cedex when necessary (de type geoci:zipCode, mais attention au BP!)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpost:country,,geoco:Country_0,,,Optional ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostfr:Postale_0,adrpostfr:cedex,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:fullAddress,,String,,,,,,,es,,,,false,false,,adrpost:Postal_0,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:streetAndNumber,,String,,,Recommandation : use a dash to be splited into several lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES,,,,
//adrpostes:Correos_0,adrpost:supField,,String,,,"Additional field, for complex addresses taht require two lines written",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:adminUnit,,geon:Nuts_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:postCode,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:postName,,geoci:City_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//adrpostes:Correos_0,adrpost:POBox,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
